instance,alpha,num_iterations,score,time
140,0.2,7,211.06,50.5147
140,0.2,8,211.06,58.4836
140,0.2,9,211.06,60.1121
140,0.4,1,212.34,11.6176
140,0.4,2,212.34,21.5819
140,0.4,3,212.34,26.6408
140,0.4,4,212.34,34.4176
140,0.4,5,212.34,40.054
140,0.4,6,212.34,52.1245
140,0.4,7,212.34,55.5331
140,0.4,8,212.34,60.507
140,0.6,1,206.22,4.71128
140,0.6,2,208.37,11.2343
140,0.6,3,208.37,15.7436
140,0.6,4,210.23,22.7404
140,0.6,5,210.23,29.09
140,0.6,6,210.23,34.0058
140,0.6,7,210.23,38.0423
140,0.6,8,210.23,44.6277
140,0.6,9,210.23,52.2267
140,0.6,10,210.23,58.5408
140,0.8,1,208.07,8.58687
140,0.8,2,211.24,14.5251
140,0.8,3,211.24,20.8999
140,0.8,4,211.24,27.498
140,0.8,5,211.24,35.0622
140,0.8,6,211.24,42.9762
140,0.8,7,211.24,50.3675
140,0.8,8,211.84,59.7862
140,0.8,9,211.84,60.426
140,1,1,208.13,4.34211
140,1,2,208.13,9.42363
140,1,3,208.13,14.307
140,1,4,208.13,20.5183
140,1,5,210.49,27.2661
140,1,6,210.49,33.4056
140,1,7,210.49,47.9968
140,1,8,210.49,62.491
150,0,1,211.16,28.0056
150,0.2,1,209.06,16.0389
150,0.2,2,210.79,74.469
150,0.4,1,204.73,33.9272
150,0.4,2,210.55,58.6129
150,0.4,3,210.55,60.3618
150,0.6,1,210.36,35.7612
150,0.6,2,210.36,48.2642
150,0.6,3,210.36,60.515
150,0.8,1,210.21,39.7473
150,0.8,2,212.63,61.7678
150,1,1,213.27,26.2498
150,1,2,214.96,43.2036
150,1,3,214.96,63.7676
160,0,1,217.25,38.4871
160,0.2,1,217.4,17.0624
160,0.2,2,217.4,54.0285
160,0.2,3,217.4,60.6332
160,0.4,1,215.98,37.5049
160,0.4,2,215.98,63.6692
160,0.6,1,213.73,42.7731
160,0.6,2,213.73,60.5419
160,0.8,1,211.14,46.9433
160,0.8,2,212.15,60.3669
160,1,1,215.55,23.3428
160,1,2,215.55,46.346
160,1,3,215.55,56.2725
160,1,4,215.55,63.0297
170,0,1,298.37,58.8409
170,0.2,1,302.61,50.2463
170,0.2,2,302.61,60.7934
170,0.4,1,-1,60.6657
170,0.6,1,292.83,63.2658
170,0.8,1,-1,61.7045
170,1,1,289.07,61.0457
180,0,1,451.42,70.7084
180,0.2,1,463.32,62.8155
180,0.4,1,-1,74.4431
180,0.6,1,-1,63.7872
180,0.8,1,-1,65.7995
180,1,1,-1,68.6599
190,0,1,452.01,66.1583
190,0.2,1,455.5,62.2198
190,0.4,1,-1,70.1764
190,0.6,1,456.42,73.0997
190,0.8,1,-1,60.7105
190,1,1,447.85,79.3372
200,0,1,139.31,67.9785
200,0.2,1,141.14,44.3227
200,0.2,2,141.14,60.3951
200,0.4,1,140.77,11.4644
200,0.4,2,141.64,29.3358
200,0.4,3,142.98,52.1081
200,0.4,4,142.98,61.0015
200,0.6,1,136.64,8.77387
200,0.6,2,139.81,17.0862
200,0.6,3,139.94,34.035
200,0.6,4,144.53,48.2135
200,0.6,5,144.53,60.7404
200,0.8,1,143.13,14.8551
200,0.8,2,143.13,27.5948
200,0.8,3,143.13,38.228
200,0.8,4,143.68,45.6064
200,0.8,5,143.68,53.6318
200,0.8,6,143.68,61.5895
200,1,1,140.42,12.0992
200,1,2,140.47,20.7608
200,1,3,140.49,30.7586
200,1,4,140.49,42.4459
200,1,5,140.49,52.01
200,1,6,140.63,60.5165
